ID,Ticker,Year,Revenue_Income Statement,Cost of Goods Sold_Income Statement,Gross Profit_Income Statement,"Sales, General, & Administrative_Income Statement",Total Operating Expenses_Income Statement,Operating Profit_Income Statement,Net Interest Income_Income Statement,Other Non-Operating Income_Income Statement,Pre-Tax Income_Income Statement,Income Tax_Income Statement,Net Income_Income Statement,Shares (Basic)_Income Statement,Shares (Diluted)_Income Statement,Cash & Equivalents_Balance Sheet,Accounts Receivable_Balance Sheet,Inventories_Balance Sheet,Other Current Assets_Balance Sheet,Total Current Assets_Balance Sheet,"Property, Plant, & Equipment (Net)_Balance Sheet",Goodwill_Balance Sheet,Other Intangible Assets_Balance Sheet,Other Assets_Balance Sheet,Total Assets_Balance Sheet,Accounts Payable_Balance Sheet,Accrued Liabilities_Balance Sheet,Short-Term Debt_Balance Sheet,Deferred Revenue_Balance Sheet,Total Current Liabilities_Balance Sheet,Long-Term Debt_Balance Sheet,Other Liabilities_Balance Sheet,Total Liabilities_Balance Sheet,Retained Earnings_Balance Sheet,Paid-in Capital_Balance Sheet,Common Stock_Balance Sheet,AOCI_Balance Sheet,Shareholders' Equity_Balance Sheet,Liabilities & Equity_2_Balance Sheet,Net Income_Cash Flow,Depreciation & Amortization_Cash Flow,Change in Working Capital_Cash Flow,Change in Deferred Tax_Cash Flow,Stock-Based Compensation_Cash Flow,Other_Cash Flow,Cash From Operations_Cash Flow,"Property, Plant, & Equipment_Cash Flow",Acquisitions_Cash Flow,Investments_Cash Flow,Other_2_Cash Flow,Cash From Investing_Cash Flow,Net Issuance of Common Stock_Cash Flow,Net Issuance of Debt_Cash Flow,Other_3_Cash Flow,Cash From Financing_Cash Flow,Free Cash Flow_Cash Flow,Return on Assets_Key Ratios,Return on Equity_Key Ratios,Return on Invested Capital_Key Ratios,Return on Capital Employed_Key Ratios,Return on Tangible Capital Employed_Key Ratios,Gross Margin_Key Ratios,EBITDA Margin_Key Ratios,Operating Margin_Key Ratios,Pretax Margin_Key Ratios,Net Margin_Key Ratios,Free Cash Margin_Key Ratios,Assets to Equity_Key Ratios,Equity to Assets_Key Ratios,Debt to Equity_Key Ratios,Debt to Assets_Key Ratios,Revenue_Key Ratios,Gross Profit_Key Ratios,EBITDA_Key Ratios,Operating Income_Key Ratios,Pretax Income_Key Ratios,Net Income_Key Ratios,Diluted EPS_Key Ratios,Diluted Shares_Key Ratios,PP&E_Key Ratios,Total Assets_Key Ratios,Equity_Key Ratios,Cash from Operations_Key Ratios,Capital Expenditures_Key Ratios,Free Cash Flow_Key Ratios,Free Cash Flow_2_Key Ratios,Book Value_Key Ratios,Tangible Book Value_Key Ratios,Revenue_2_Key Ratios,EBITDA_2_Key Ratios,Operating Income_2_Key Ratios,Diluted EPS_2_Key Ratios,Free Cash Flow_3_Key Ratios,Book Value_2_Key Ratios,Tangible Book Value_2_Key Ratios,Market Capitalization_Key Ratios,Price-to-Earnings_Key Ratios,Price-to-Book_Key Ratios,Price-to-Sales_Key Ratios,Other Current Liabilities_Balance Sheet
PYPL_2024,PYPL,2024,31.797,17.139,14.658,4.148,8.895,5.763,280.0,-714.0,5.329,-1.182,4.147,1.029,1.039,6.561,45.618,95.50167309872667,4.652,61.092,1.508,10.837,326.0,3.265,81.611,39.898,8.478,1.499,2.2035714285714287,48.376,9.879,2.939,61.194,27.347,20.705,102.81454365773115,-550.0,20.417,81.611,4.147,1.032,-558.0,231.0,1.23,1.368,7.45,-682.0,5.534874999999992,666.0,1.605,1.589,-5.952,-115.0,-2.209,-8.276,6.768,5.1,20.0,13.6,17.2,26.1,46.1,21.4,18.1,16.8,13.0,21.3,4.0,0.3,0.5,0.1,6.8,7.0,12.9,16.6,-1.5,-2.3,3.9,-6.1,1.3,-0.7,-3.0,53.8,-18.0,58.7,6.768,20.417,9.254,30.6,6.54,5.55,3.99,6.51,19.65,8.91,84.753,20.44,4.15,2.67,87.37152798982189
RAD_2014,RAD,2014,25.526,18.203,7.324,6.561,6.561,763.0,-425.0,-88.0,250.0,-1.0,249.0,46.0,49.0,146.0,949.0,2.994,196.0,4.285,1.957,163.46011111111113,431.0,271.0,6.945,1.292,1.033,49.0,88.6402850698174,2.507,5.633,843.0,9.059,-7.516,4.468,971.0,-37.0,-2.114,6.945,249.0,404.0,-124.0,93.80822222222223,16.0,156.0,702.0,-330.0,-52.59266666666667,-6.164621647095551,52.0,-365.0,33.0,-295.0,-37.0,-4.519078130268199,-320.0,3.6,-10.9,6.9,16.9,18.8,28.7,4.6,3.0,1.0,1.0,1.5,-3.3,-0.3,-2.7,0.8,0.5,0.1,3.1,6.3,-75.4125,111.2,91.7,7.9,3.3,-1.9,14.1,-14.3,-6.6,-27.0,372.0,-2.114,-2.545,521.43,23.82,15.58,4.018324557279423,7.6,-43.18,-51.99,6.401,25.66,-3.03,0.25,157.5
RAD_2015,RAD,2015,26.528,18.952,7.577,6.696,6.696,881.0,-398.0,-57.0,427.0,1.682,2.109,49.0,51.0,116.0,981.0,2.883,242.0,4.222,2.091,76.0,421.0,1.967,8.777,1.134,1.056,100.0,88.6402850698174,2.485,5.398,777.0,8.72,-5.407,4.521,989.0,-46.0,57.0,8.777,2.109,417.0,-170.0,-1.726,23.0,-4.0,649.0,-427.0,-70.0,-6.164621647095551,15.0,-594.0,24.0,-118.0,9.0,-4.519078130268199,-86.0,26.8,-205.1,45.6,16.2,17.7,28.6,4.9,3.3,1.6,8.0,0.8,153.8,0.0,97.4,0.6,3.9,3.5,11.3,15.5,70.6,745.7,804.3,4.0,6.8,26.4,102.7,-7.6,-29.4,-40.3,222.0,57.0,-441.0,521.26,25.5,17.31,4.018324557279423,4.36,1.12,-8.66,7.889,3.74,138.26,0.3,157.5
RAD_2016,RAD,2016,20.77,15.778,4.992,4.581,4.581,411.0,-186.0,-73.0,152.0,-50.0,165.0,51.0,52.0,124.0,1.601,2.697,128.0,4.551,2.255,1.713,1.004,1.753,11.277,1.543,1.271,27.0,88.6402850698174,2.997,6.914,731.0,10.696,-5.241,4.823,1.048,-48.0,581.0,11.277,102.0,361.0,72.0,79.0,38.0,363.0,1.015,-364.0,-1.778,-6.164621647095551,-169.0,-2.402,11.0,1.508,-123.0,-4.519078130268199,1.396,1.7,51.8,2.5,5.6,7.2,24.0,3.7,2.0,0.7,0.8,3.1,19.4,0.1,12.0,0.6,-21.7,-34.1,-40.5,-53.4,-64.5,-92.2,-92.3,2.4,7.8,28.5,919.0,56.4,14.7,192.9,651.0,581.0,-2.136,398.52,14.81,7.88,4.018324557279423,12.48,11.16,-40.99,8.33,50.34,14.33,0.4,157.5
RAD_2017,RAD,2017,22.928,17.863,5.065,4.777,4.777,288.0,-200.0,-39.0,49.0,-44.0,4.0,52.0,53.0,245.0,1.771,1.79,1.259,5.065,1.526,1.683,715.0,2.604,11.594,1.614,1.2,0.0,88.6402850698174,3.005,3.236,4.701,10.98,-5.237,4.84,1.054,-42.0,614.0,11.594,4.0,407.0,-322.0,35.0,23.0,84.0,232.0,-254.0,-52.59266666666667,-6.164621647095551,-170.0,-464.0,7.0,313.0,33.0,-4.519078130268199,353.0,0.0,0.7,0.1,3.4,4.9,22.1,3.0,1.3,0.2,0.0,-0.1,18.9,0.1,5.3,0.3,10.4,1.5,-10.0,-30.0,-68.0,-97.6,-97.5,1.8,-32.3,2.8,5.6,-77.1,30.2,-103.4,-22.0,614.0,-1.784,432.26,13.1,5.42,4.018324557279423,-0.42,11.58,-33.64,6.322,7.256666666666667,10.3,0.28,33.0
RAD_2018,RAD,2018,21.529,16.749,4.78,4.651,4.651,129.0,-203.0,30.0,-44.0,-306.0,943.0,52.0,52.0,447.0,1.869,1.8,619.0,4.735,1.431,1.421,590.0,811.0,8.989,1.651,1.106,21.0,88.6402850698174,3.464,3.34,553.0,7.388,-4.282,5.865,53.0,-35.0,1.601,8.989,-350.0,386.0,-77.0,260.0,26.0,21.0,266.0,-186.0,-52.59266666666667,-6.164621647095551,3.528,3.313,6.0,-275.0,-3.109,-4.519078130268199,-3.378,9.2,85.2,21.2,1.8,2.6,22.2,2.4,0.6,-0.2,4.4,0.4,5.6,0.2,2.1,0.4,-6.1,-5.6,-25.9,-55.2,-189.8,7.05555555555557,12.055555555555554,-1.1,-6.2,-22.5,160.7,14.7,26.9,465.2,80.0,1.601,-411.0,410.22,9.81,2.46,4.018324557279423,1.53,30.51,-7.82,2.103,2.23,1.31,0.1,560.0
RAD_2019,RAD,2019,21.64,16.963,4.676,4.592,4.592,84.0,-228.0,-446.0,-589.0,-77.0,-422.0,53.0,53.0,144.0,1.789,1.872,297.0,4.102,1.309,1.108,449.0,624.0,7.591,1.619,728.0,16.0,88.6402850698174,2.443,3.455,483.0,6.405,-4.713,5.877,54.0,-31.0,1.187,7.591,-667.0,358.0,-433.0,96.0,12.0,406.0,-229.0,-194.0,-52.59266666666667,-6.164621647095551,708.0,466.0,2.0,885.0,-1.427,-4.519078130268199,-541.0,-5.1,-30.3,-8.7,1.6,2.4,21.6,2.0,0.4,-2.7,-2.0,-2.0,6.4,0.2,2.9,0.5,0.5,-2.2,-14.2,-34.8,-75.4125,-144.8,-144.4,0.7,-8.6,-15.6,-25.9,-185.9,-4.5,-625.5,-423.0,1.187,-370.0,409.42,8.36,1.59,4.018324557279423,-8.0,22.45,-7.0,799.0,-1.89,0.67,0.04,157.5
RAD_2020,RAD,2020,21.928,17.202,4.727,4.587,4.587,139.0,-230.0,9.0,-82.0,-388.0,-452.0,53.0,53.0,218.0,1.287,1.922,274.0,3.701,4.119,1.108,359.0,165.0,9.452,1.484,670.0,9.0,88.6402850698174,2.766,3.077,204.0,8.778,-5.222,5.891,55.0,-49.0,675.0,9.452,-469.0,328.0,323.0,386.0,16.0,-97.0,487.0,-167.0,-52.59266666666667,-6.164621647095551,123.0,-87.0,11.857142857142858,-331.0,4.0,-4.519078130268199,-327.0,-5.3,-48.6,-8.1,2.4,3.2,21.6,2.1,0.6,-0.4,-2.1,1.5,14.0,0.1,8.6,0.6,1.3,1.1,5.8,66.0,86.2,-7.1,-6.4,0.7,214.8,24.5,-43.2,313.0,14.1,175.7,320.0,675.0,-793.0,411.97,8.79,2.62,4.018324557279423,6.02,12.67,-14.9,745.0,-1.65,1.1,0.03,37.0
RAD_2021,RAD,2021,24.043,19.339,4.704,4.657,4.657,47.0,-201.0,34.0,-120.0,20.0,-91.0,54.0,54.0,161.0,1.462,1.865,107.0,3.595,4.145,1.108,341.0,147.0,9.335,1.437,569.0,6.0,88.6402850698174,2.603,3.063,208.0,8.72,-5.313,5.897,55.0,-24.0,615.0,9.335,-82.0,327.0,-39.0,-11.0,13.0,-186.0,23.0,-17.0,-86.0,-6.164621647095551,118.0,-15.0,0.0,-9.0,-57.0,-4.519078130268199,-65.0,-1.0,-14.1,-1.4,0.7,0.9,19.6,1.6,0.2,-0.5,-0.4,0.0,15.2,0.1,9.6,0.6,9.6,-0.5,-20.0,-66.2,-47.3,79.9,80.1,0.8,0.6,-1.2,-8.8,-95.3,89.7,-98.2,6.0,615.0,-834.0,448.12,6.98,0.88,4.018324557279423,0.11,11.47,-15.54,1.08,-11.88,1.76,0.04,157.5
RAD_2022,RAD,2022,24.568,19.462,5.106,5.034,5.034,73.0,-192.0,-423.0,-542.0,4.0,-538.0,54.0,54.0,40.0,1.343,1.959,107.0,3.449,3.803,879.0,291.0,107.0,8.529,1.571,706.0,6.0,88.6402850698174,2.933,2.733,152.0,8.43,-5.852,5.91,56.0,-15.0,99.0,8.529,-538.0,296.0,169.0,-7.0,13.0,447.0,379.0,-137.0,-52.59266666666667,-6.164621647095551,29.0,-134.0,11.857142857142858,-336.0,-30.0,-4.519078130268199,-366.0,-6.0,-150.8,-9.0,1.2,1.5,20.8,1.5,0.3,-2.2,-2.2,1.0,86.1,0.0,54.0,0.6,2.2,8.5,-1.6,54.1,-351.0,-492.3,-489.3,0.7,-8.2,-8.6,-83.9,-12.211111111111114,-691.9,-26.744444444444447,243.0,99.0,-1.071,454.5,6.81,1.34,4.018324557279423,4.49,1.83,-19.82,511.0,-0.95,5.16,0.02,0.0
RAD_2023,RAD,2023,24.092,19.288,4.804,4.902,4.902,-98.0,-224.0,-434.0,-756.0,6.0,-750.0,55.0,55.0,157.0,1.15,1.901,93.0,3.301,3.405,508.0,250.0,63.0,7.527,1.495,638.0,6.0,88.6402850698174,2.728,2.925,130.0,8.169,-6.602,5.918,57.0,-15.0,-642.0,7.527,-750.0,277.0,-100.0,8.0,12.0,502.0,-52.0,-142.0,-52.59266666666667,-6.164621647095551,70.0,-105.0,11.857142857142858,263.0,12.0,-4.519078130268199,275.0,-9.3,276.4,-14.8,-1.9,-2.3,19.9,0.7,-0.4,-3.1,-3.1,-0.8,-11.7,-0.1,-8.3,0.7,-1.9,-5.9,-51.6,-235.2,-39.5,-39.3,-37.7,1.2,-10.5,-11.7,-748.0,-113.8,-3.9,-180.1,-194.0,-642.0,-1.4,440.6,3.26,-1.79,4.018324557279423,-3.55,-11.74,-25.6,218.0,-0.29,-0.34,0.01,157.5
RIOT_2015,RIOT,2015,0.0,0.0,0.0,7.0,9.0,-9.0,0.0,0.0,-9.0,2.7142857142857144,-9.0,4.0,4.0,2.0,36.5,95.50167309872667,0.0,16.0,2.0,0.0,1.0,0.0,21.0,1.0,0.0,0.0,0.0,2.0,2.0,7.125,5.0,-106.0,65.71877432506888,122.0,0.0,16.0,21.0,-9.0,0.0,0.0,-3.3333333333333335,1.0,0.0,-7.0,0.0,-65.0,6.0,0.0,6.0,379.0,0.0,-11.5,0.0,-7.0,-35.3,-44.1,-39.6,-37.7,-40.5,84.8,-51.78571428571428,-100.78571428571426,-198.84285714285716,-191.67142857142855,-276.8285714285714,1.3,0.8,0.1,0.1,-24.7,-12.0,15.7,15.6,16.1,16.1,21.5,8.3,-7.1,-27.4,-32.1,25.4,100.0,25.4,-7.0,16.0,15.0,0.05,-2.2,-2.26,-2.26,-1.77,4.15,3.75,9.0,-1.08,0.59,47.66,0.0
RIOT_2016,RIOT,2016,0.0,0.0,0.0,4.0,5.0,-5.0,0.0,2.0,-3.0,2.7142857142857144,-4.0,4.0,4.0,6.0,36.5,95.50167309872667,1.0,14.0,0.0,0.0,1.0,2.0,17.0,0.0,0.0,0.0,0.0,1.0,147.25,7.125,2.0,-110.0,65.71877432506888,125.0,0.0,15.0,17.0,-3.0,0.0,0.0,-3.3333333333333335,1.0,-3.0,-6.0,2.0,0.0,8.0,0.0,9.0,379.0,0.0,-11.5,0.0,-4.0,-22.5,-27.6,-25.7,-29.4,-31.6,106.2,-51.78571428571428,-100.78571428571426,-198.84285714285716,-191.67142857142855,-276.8285714285714,1.1,0.9,0.0,0.0,-51.0,-38.7,39.9,40.6,63.9,51.2,53.5,4.8,-99.7,-18.3,-7.2,19.6,-183.11249999999998,45.4,-4.0,15.0,14.0,0.02,-1.26,-1.28,-1.05,-0.92,3.67,3.44,17.0,-4.05,1.16,178.3,0.0
RIOT_2017,RIOT,2017,0.0,0.0,0.0,7.0,8.0,-8.0,-5.0,-5.0,-18.0,2.0,-20.0,6.0,6.0,42.0,36.5,95.50167309872667,1.0,42.0,4.0,1.0,1.0,0.0,52.0,0.0,0.0,0.0,0.0,1.0,147.25,0.0,3.0,-139.0,65.71877432506888,180.0,0.0,50.0,52.0,-16.0,1.0,0.0,-2.0,3.0,10.0,-4.0,-213.77777777777777,1.0,4.0,0.0,6.0,38.0,4.0,2.0,35.0,-4.0,-57.2,-62.2,-60.5,-23.6,-24.8,90.4,-51.78571428571428,-100.78571428571426,-198.84285714285716,-191.67142857142855,-276.8285714285714,1.1,0.9,0.0,0.0,178.4,136.9,-38.0,-52.7,-471.2,-364.5,-214.3,48.1,10.842857142857145,207.1,232.6,19.6,-100.0,-18.5,-4.0,42.0,39.0,0.04,-1.17,-1.32,-3.3,-0.74,6.96,6.55,330.0,-16.63,7.88,42.19777777777779,0.0
RIOT_2018,RIOT,2018,8.0,6.0,2.0,21.0,26.0,-24.0,0.0,-37.0,-61.0,1.0,-58.0,13.0,13.0,0.0,36.5,95.50167309872667,1.0,2.0,0.0,91.8,1.0,1.0,14.0,4.0,2.0,0.0,0.0,7.0,2.0,0.0,9.0,-197.0,65.71877432506888,203.0,0.0,4.0,14.0,-60.0,5.0,-4.0,-1.0,5.0,36.0,-19.0,-20.0,-1.0,-12.0,-1.0,-25.0,1.0,2.0,0.0,2.0,-39.0,-175.3,-212.3,-209.4,-82.2,-87.7,25.8,-240.1,-307.2,-777.7,-739.4,-500.3,3.1,0.3,0.3,0.1,28.825000000000003,729.9,-166.4,-202.8,-238.2,-192.3,-31.2,122.7,-99.4,-73.5,-91.0,-329.1,-183.11249999999998,-783.9,-39.0,4.0,3.0,0.59,-1.41,-1.8,-4.33,-2.93,0.33,0.24,22.0,-0.38,4.96,2.79,1.0
RIOT_2019,RIOT,2019,7.0,6.0,1.0,9.0,9.0,-9.0,-6.0,-6.0,-20.0,0.0,-20.0,20.0,20.0,7.0,36.5,95.50167309872667,1.0,13.0,7.0,91.8,0.0,1.0,30.0,1.0,2.0,0.0,0.0,3.0,147.25,0.0,4.0,-217.0,65.71877432506888,243.0,0.0,26.0,30.0,-20.0,2.0,-10.0,0.0,1.0,12.0,-15.0,-6.0,-65.0,0.8571428571428571,-64.0,-3.0,25.0,2.0,-1.0,26.0,-22.0,-90.6,-125.1,-128.8,-49.9,-52.5,10.8,-89.5,-124.9,-299.0,-293.1,-319.2,1.2,0.9,0.07500000000000001,0.05,-12.8,-63.5,67.5,64.6,66.5,65.5,76.4,46.2,10.842857142857145,119.2,484.2,19.1,68.3,44.4,-22.0,26.0,26.0,0.35,-0.31,-0.44,-1.02,-1.11,1.34,1.31,28.0,-1.4,1.07,4.11,0.0
RIOT_2020,RIOT,2020,12.0,6.0,6.0,10.0,15.0,-9.0,0.0,-5.0,-14.0,2.7142857142857144,-14.0,42.0,42.0,223.0,36.5,95.50167309872667,1.0,236.0,10.0,91.8,0.0,33.0,280.0,1.0,2.0,0.0,0.0,2.0,147.25,0.0,3.0,-230.0,65.71877432506888,507.0,0.0,277.0,280.0,-14.0,5.0,1.0,-3.3333333333333335,3.0,2.0,-3.0,-41.0,-65.0,0.8571428571428571,0.0,-41.0,264.0,85.28571428571429,-4.0,260.0,-44.0,-9.1,-9.3,-9.3,-5.9,-5.9,48.3,-33.6,-73.8,-116.8,-116.8,-363.7,1.0,1.0,0.07500000000000001,0.05,76.7,687.8,33.8,-4.4,31.0,29.6,66.7,114.2,47.7,822.1,956.1,81.5,-541.3,-101.3,-44.0,277.0,277.0,0.29,-0.1,-0.21,-0.34,-1.05,6.6,6.59,1.334,-94.52,4.82,110.43,23.333333333333332
RIOT_2021,RIOT,2021,213.0,82.0,131.0,87.0,107.0,24.0,0.0,-39.0,-15.0,0.0,-15.0,93.0,93.0,312.0,25.0,95.50167309872667,66.0,565.0,290.0,336.0,14.0,318.0,1.522,20.0,16.0,0.0,8.0,110.0,147.25,32.0,174.0,-247.0,65.71877432506888,1.595,0.0,1.348,1.522,-15.0,26.0,-3.0,0.0,68.0,-163.0,-86.0,-422.0,-70.0,2.0,0.0,-491.0,680.0,85.28571428571429,-14.0,666.0,-508.0,-1.7,-1.9,-1.9,2.8,3.6,61.5,23.6,11.2,-7.1,-7.2,-238.2,1.1,0.9,0.0,0.0,28.825000000000003,184.76666666666662,-26.0,368.2,-7.6,-9.4,50.0,122.6,10.842857142857145,443.3,386.7,-116.775,-927.0,-101.13333333333334,-508.0,1.348,999.0,2.28,0.54,0.26,-0.17,-5.44,14.43,10.69,2.607,-168.88,1.93,12.23,64.0
RIOT_2022,RIOT,2022,259.0,194.0,65.0,67.0,148.0,-83.0,0.0,-439.0,-521.0,12.0,-510.0,139.0,139.0,230.0,47.0,95.50167309872667,57.0,443.0,704.0,91.8,32.0,141.0,1.32,18.0,57.0,0.0,11.0,122.0,147.25,9.0,169.0,-756.0,65.71877432506888,1.908,0.0,1.151,1.32,-510.0,108.0,16.0,-12.0,25.0,374.0,1.0,-343.0,-65.0,2.0,-4.0,-355.0,295.0,85.28571428571429,-22.0,272.0,-343.0,-35.9,-40.8,-40.2,-6.3,-7.4,25.3,9.8,-31.9,-201.1,-196.6,-132.3,1.1,0.9,0.0,0.0,21.5,-50.1,-49.5,-445.4,-16.45555555555556,0.8444444444444533,37.36666666666667,49.2,143.1,-13.3,-14.6,100.6,18.6,32.5,-343.0,1.151,1.12,1.86,0.18,-0.59,-3.65,-2.46,8.26,8.03,569.0,-1.12,0.49,2.19,33.0
RIOT_2023,RIOT,2023,281.0,254.0,26.0,100.0,281.0,-255.0,8.0,192.0,-55.0,5.0,-49.0,175.0,175.0,597.0,40.0,95.50167309872667,60.0,1.009,714.0,91.8,26.0,302.0,2.051,23.0,47.0,0.0,7.0,121.0,1.0,7.0,163.0,-800.0,65.71877432506888,2.688,0.0,1.888,2.051,-49.0,252.0,-2.0,-5.0,32.0,-195.0,33.0,-418.0,-65.0,-4.0,7.0,-415.0,764.0,1.0,-17.0,749.0,-385.0,-2.9,-3.3,-3.2,-16.3,-16.6,9.4,-1.0,-90.9,-19.4,-17.6,-137.0,1.1,0.9,0.0,0.0,8.3,-59.8,-111.0,-209.0,89.5,90.3,92.3,25.5,1.5,55.4,64.0,-116.775,-21.7,-12.2,-385.0,1.888,1.862,1.6,-0.02,-1.46,-0.28,-2.2,10.79,10.64,3.571,-72.18,1.89,12.72,41.0
RIOT_2024,RIOT,2024,377.0,263.0,114.0,267.0,445.0,-331.0,25.0,416.0,110.0,-1.0,109.0,276.0,319.0,278.0,34.0,95.50167309872667,154.0,599.0,1.355,122.0,45.0,159.0,3.935,18.0,54.0,0.0,13.0,160.0,584.0,9.0,792.0,-690.0,65.71877432506888,3.834,0.0,3.144,3.935,109.0,212.0,22.0,-3.3333333333333335,125.0,-723.0,-255.0,-676.0,-255.0,0.8571428571428571,-578.0,-1.509,965.0,588.0,-36.0,1.518,-931.0,3.7,4.3,3.9,-11.6,-12.0,30.2,-31.7,-88.0,29.2,29.0,-247.1,1.3,0.8,0.2,0.2,34.2,332.4,-26.0,-29.9,301.9,321.1,221.4,82.2,89.8,91.9,66.5,-870.9,-61.8,-142.0,-931.0,3.144,2.977,1.18,-0.37,-1.04,0.34,-2.92,9.86,9.33,3.521,32.19,1.12,9.35,71.0
RIVN_2019,RIVN,2019,16.5155,134.35375,-117.83824999999999,108.0,409.0,-409.0,-16.0,-1.0,-426.0,-3.3333333333333335,-426.0,723.0,723.0,2.264,147.6,70.054,29.0,2.293,313.0,84.60514972303682,118.39881395523508,27.0,2.633,27.0,137.0,28.0,18.0,185.0,71.0,2.752,3.008,-668.0,293.0,1.0,-1.0,-375.0,2.633,-426.0,7.0,29.0,-41.151291193670446,767.5,37.0,-353.0,-199.0,-71.70880513485241,-420.2425,-35.75,-199.0,2.75,61.0,-7.023428929634855,2.811,-552.0,-31.479999999999997,-16.880000000000003,-5.2600000000000025,-35.160000000000004,-35.160000000000004,-275.95,-185.36666666666667,-212.39999999999998,-208.29999999999998,-208.4,-192.5666666666667,-7.0,-0.1,-0.2,0.0,89.75,-165.23333333333335,-92.02,-98.16,-102.24,-102.28,-82.06,9.149999999999999,107.55999999999999,85.02,-90.10000000000001,-74.74,-83.6,-71.1,-552.0,-375.0,-375.0,2.8674999999999997,-0.56,-0.57,-0.59,-0.76,-0.52,-0.52,36.834250000000004,-7.41,2.6775,6.086666666666667,87.37152798982189
RIVN_2020,RIVN,2020,16.5155,134.35375,-117.83824999999999,255.0,1.021,-1.021,2.0,1.0,-1.018,-3.3333333333333335,-1.018,723.0,723.0,2.979,6.0,70.054,31.0,3.016,1.525,84.60514972303682,118.39881395523508,61.0,4.602,90.0,443.0,28.0,28.0,611.0,47.0,5.245,5.986,-1.686,302.0,1.0,-1.0,-1.384,4.602,-1.018,29.0,100.0,-41.151291193670446,767.5,41.0,-848.0,-914.0,-71.70880513485241,-420.2425,-35.75,-914.0,2.5,17.230249999999998,-7.023428929634855,2.5,-1.762,-28.1,115.7,133.1,-31.6,-31.6,-275.95,-185.36666666666667,-212.39999999999998,-208.29999999999998,-208.4,-192.5666666666667,-3.3,-0.3,-0.1,0.0,89.75,-165.23333333333335,-146.8,-149.6,-139.0,-139.0,-139.2,9.149999999999999,387.2,74.8,-269.1,-140.2,-359.3,-219.2,-1.762,-1.384,-1.384,2.8674999999999997,-1.37,-1.41,-1.41,-2.44,-1.91,-1.91,36.834250000000004,-7.41,2.6775,6.086666666666667,87.37152798982189
RIVN_2021,RIVN,2021,55.0,520.0,-465.0,1.242,3.755,-4.22,-26.0,-442.0,-4.688,-3.3333333333333335,-4.688,900.0,900.0,18.133,26.0,274.0,126.0,18.559,3.411,84.60514972303682,118.39881395523508,324.0,22.294,483.0,667.0,28.0,23.0,1.313,1.226,23.0,2.78,-6.374,25.887,1.0,-1.0,19.514,22.294,-4.688,197.0,84.0,-41.151291193670446,570.0,1.215,-2.622,-1.794,-71.70880513485241,-420.2425,-86.0,-1.794,16.188,3.726,-7.023428929634855,19.828,-4.416,-34.9,-51.7,-47.5,-33.8,-33.8,-845.5,-185.36666666666667,-212.39999999999998,-208.29999999999998,-208.4,-192.5666666666667,1.1,0.9,0.1,0.1,89.75,-165.23333333333335,-305.5,-313.3,-360.5,-360.5,-269.7,24.5,123.7,384.4,-90.10000000000001,-209.2,-96.3,-150.6,-4.416,19.514,19.514,0.06,-4.47,-4.69,-5.21,-4.91,21.68,21.68,93.321,-19.91,4.78,6.086666666666667,87.37152798982189
RIVN_2022,RIVN,2022,1.658,4.781,-3.123,1.789,3.733,-6.856,90.0,18.0,-6.748,-4.0,-6.752,913.0,913.0,11.568,102.0,1.348,112.0,13.13,4.088,84.60514972303682,118.39881395523508,658.0,17.876,1.0,1.154,28.0,23.0,2.424,1.231,111.0,4.077,-13.126,26.926,1.0,-2.0,13.799,17.876,-6.752,652.0,-941.0,-41.151291193670446,987.0,1.002,-5.052,-1.369,-71.70880513485241,-420.2425,-3.0,-1.369,102.0,17.230249999999998,-7.023428929634855,99.0,-6.421,-33.6,-40.5,-37.2,-37.6,-37.6,-188.4,-374.2,-413.5,-407.0,-407.2,-387.3,1.3,0.8,0.1,0.1,89.75,-571.6,-54.2,-62.5,-43.9,-44.0,-42.1,1.4,19.8,-19.8,-29.3,-92.7,23.7,-45.4,-6.421,13.799,13.799,1.82,-6.8,-7.51,-7.4,-7.03,15.11,15.11,17.066,-2.53,1.24,10.29,87.37152798982189
RIVN_2023,RIVN,2023,4.434,6.464,-2.03,1.714,3.709,-5.739,302.0,6.0,-5.431,-1.0,-5.432,947.0,947.0,7.857,161.0,2.62,164.0,12.313,4.23,84.60514972303682,118.39881395523508,235.0,16.778,981.0,1.145,28.0,23.0,2.487,4.431,395.0,7.637,-18.558,27.695,1.0,3.0,9.141,16.778,-5.432,937.0,-1.414,-41.151291193670446,821.0,222.0,-4.866,-1.026,-71.70880513485241,-1.485,-126.0,-2.511,61.0,3.195,-7.023428929634855,3.13,-5.892,-31.3,-47.4,-37.2,-38.6,-38.6,-45.8,-108.3,-129.4,-122.5,-122.5,-132.9,1.8,0.5,0.5,0.3,167.4,35.0,22.6,16.3,19.5,19.5,22.4,3.7,3.5,-6.1,-33.8,3.7,25.1,8.2,-5.892,9.141,9.141,4.68,-5.07,-6.06,-5.74,-6.22,9.65,9.65,21.908,-4.03,2.4,4.94,87.37152798982189
